Wall time,Step,Value
1715185784.239101,0,3.176910161972046
1715185786.064611,1,1.9202687740325928
1715185787.533877,2,1.4233895540237427
1715185788.630965,3,1.6166075468063354
1715185790.000167,4,1.3061107397079468
1715185791.153394,5,1.186748743057251
1715185792.3269792,6,1.1667494773864746
1715185793.379306,7,1.2664741277694702
1715185794.498118,8,1.1588319540023804
1715185795.2718139,9,1.1794183254241943
1715185796.503718,10,1.0019832849502563
1715185797.6260831,11,0.8333660364151001
1715185798.883683,12,0.738235354423523
1715185799.955664,13,0.8336571455001831
1715185801.0326111,14,0.9735714793205261
1715185801.9070232,15,0.9885520339012146
1715185802.674222,16,1.0091724395751953
1715185803.426571,17,0.7158040404319763
1715185804.597003,18,0.6290943622589111
1715185805.572175,19,0.6691516041755676
1715185806.6523468,20,0.6769149899482727
1715185807.8908658,21,0.6282988786697388
1715185808.716224,22,0.6469328999519348
1715185809.6304908,23,0.5915301442146301
1715185810.846621,24,0.5959862470626831
1715185811.797087,25,0.635539710521698
1715185812.655688,26,0.5879555940628052
1715185813.627872,27,0.6026426553726196
1715185814.681487,28,0.5463523268699646
1715185815.462989,29,0.6862054467201233
1715185816.32896,30,0.5390239357948303
1715185817.501089,31,0.5445194840431213
1715185818.6659908,32,0.5755298733711243
1715185819.744887,33,0.5443844795227051
1715185820.72642,34,0.5972678065299988
1715185821.5869598,35,0.5293272733688354
1715185822.69713,36,0.5480386018753052
1715185823.8801868,37,0.5002723932266235
1715185825.135642,38,0.4952496588230133
1715185826.15072,39,0.4916325807571411
1715185827.285279,40,0.48981475830078125
1715185828.516238,41,0.46482720971107483
1715185829.2110772,42,0.5328027606010437
1715185830.1683981,43,0.5420456528663635
1715185831.227694,44,0.4755028188228607
1715185832.092431,45,0.6510465145111084
1715185833.234478,46,0.47636815905570984
1715185834.095944,47,0.6220598816871643
1715185835.066171,48,0.47181037068367004
1715185836.162217,49,0.4647068977355957
1715185837.3068218,50,0.46654021739959717
1715185838.405341,51,0.4468114376068115
1715185839.520276,52,0.4527985751628876
1715185840.450903,53,0.4523341655731201
1715185841.328479,54,0.4487591087818146
1715185842.111383,55,0.4743359386920929
1715185843.119776,56,0.46870774030685425
1715185844.031007,57,0.4516684412956238
1715185844.878887,58,0.46559813618659973
1715185846.0651221,59,0.41262030601501465
1715185847.107945,60,0.44318968057632446
1715185847.876883,61,0.4640277624130249
1715185848.935292,62,0.44947150349617004
1715185850.148996,63,0.4132414758205414
1715185851.367533,64,0.4291673004627228
1715185852.2216132,65,0.4252752661705017
1715185853.413387,66,0.40287187695503235
1715185854.512817,67,0.4087778627872467
1715185855.330113,68,0.43655872344970703
1715185856.489205,69,0.4308498203754425
1715185857.5350149,70,0.4314764440059662
1715185858.568164,71,0.41350361704826355
1715185859.438208,72,0.42503246665000916
1715185860.2672372,73,0.4113556444644928
1715185861.634486,74,0.4250236749649048
1715185862.41557,75,0.41266947984695435
1715185863.348114,76,0.38815972208976746
1715185864.453349,77,0.40673473477363586
1715185865.5352352,78,0.39985617995262146
1715185866.465219,79,0.43311557173728943
1715185867.266458,80,0.38891661167144775
1715185868.175174,81,0.4009925425052643
1715185869.277526,82,0.3939646780490875
1715185870.312026,83,0.3830825686454773
1715185871.3790982,84,0.386436402797699
1715185872.316322,85,0.40914326906204224
1715185873.250377,86,0.4086570739746094
1715185874.28195,87,0.3974840044975281
1715185875.3898082,88,0.4029523730278015
1715185876.3359501,89,0.3872089087963104
1715185877.113099,90,0.3937799036502838
1715185877.8928509,91,0.3972468674182892
1715185879.237654,92,0.3992804288864136
1715185880.1927638,93,0.3800329864025116
1715185881.0044532,94,0.36432945728302
1715185881.9542248,95,0.38263118267059326
1715185883.144147,96,0.3617941439151764
1715185884.0064168,97,0.37706440687179565
1715185884.911534,98,0.35629385709762573
1715185885.7720032,99,0.3880578875541687
1715185886.685864,100,0.3788633644580841
1715185887.7351098,101,0.37733104825019836
1715185888.529593,102,0.38489875197410583
1715185889.4872131,103,0.3745911717414856
1715185890.387059,104,0.3628869354724884
1715185891.407813,105,0.3559419512748718
1715185892.552137,106,0.38029274344444275
1715185893.6672158,107,0.39269739389419556
1715185894.9058292,108,0.35522139072418213
1715185895.81541,109,0.3543300926685333
1715185896.8458729,110,0.37338128685951233
1715185897.8063722,111,0.3552665114402771
1715185899.063432,112,0.3638051450252533
1715185899.9013739,113,0.3747618496417999
1715185900.9222348,114,0.35081595182418823
1715185901.7876601,115,0.3636784553527832
1715185902.9656901,116,0.35617825388908386
1715185903.746142,117,0.35332754254341125
1715185904.671849,118,0.3599565327167511
1715185905.69888,119,0.3464336097240448
1715185906.81202,120,0.3555382490158081
1715185907.969868,121,0.3381234109401703
1715185908.9073532,122,0.3517051637172699
1715185909.7014332,123,0.3579103946685791
1715185910.8446841,124,0.351114422082901
1715185911.62551,125,0.3633612096309662
1715185912.959769,126,0.3344650864601135
1715185914.0142488,127,0.32694685459136963
1715185914.9495869,128,0.35082167387008667
1715185915.88059,129,0.3344379961490631
1715185916.8699908,130,0.34840166568756104
1715185918.176269,131,0.3431816101074219
1715185919.225317,132,0.35671743750572205
1715185920.152174,133,0.34439605474472046
1715185921.084957,134,0.3394518196582794
1715185922.016124,135,0.35335487127304077
1715185923.009734,136,0.3372174799442291
1715185924.068427,137,0.32384827733039856
1715185925.341193,138,0.3417450189590454
1715185926.129861,139,0.33346062898635864
1715185926.8294091,140,0.3445787727832794
1715185928.305164,141,0.33333075046539307
1715185929.158506,142,0.34191086888313293
1715185930.310366,143,0.34932929277420044
1715185931.089827,144,0.31128162145614624
1715185932.335974,145,0.3323180079460144
1715185933.317378,146,0.33953753113746643
1715185934.370807,147,0.32638871669769287
1715185935.226336,148,0.3292275667190552
1715185936.383808,149,0.3150518238544464
1715185937.346694,150,0.3159570097923279
1715185938.4169312,151,0.32041046023368835
1715185939.4512,152,0.3212670385837555
1715185940.473755,153,0.32863888144493103
1715185941.5988858,154,0.3304445743560791
1715185942.72459,155,0.32438957691192627
1715185943.547217,156,0.328224241733551
1715185944.428361,157,0.3074442744255066
1715185945.480465,158,0.30204251408576965
1715185946.483757,159,0.3341880440711975
1715185947.347669,160,0.3182215094566345
1715185948.3740008,161,0.33913227915763855
1715185949.612024,162,0.31360945105552673
1715185950.5531049,163,0.328124463558197
1715185951.6637802,164,0.3272165358066559
1715185952.4724312,165,0.31289976835250854
1715185953.431603,166,0.32242217659950256
1715185954.551765,167,0.3254539668560028
1715185955.50437,168,0.31772324442863464
1715185956.454637,169,0.3241432309150696
1715185957.600395,170,0.28812873363494873
1715185958.7486122,171,0.3183043599128723
1715185959.805241,172,0.30881059169769287
1715185960.984145,173,0.32525545358657837
1715185961.918943,174,0.31514185667037964
1715185962.869534,175,0.3030366003513336
1715185963.629045,176,0.30508872866630554
1715185964.816515,177,0.31912171840667725
1715185965.652533,178,0.30766379833221436
1715185966.699599,179,0.3010491132736206
1715185967.79603,180,0.3027038872241974
1715185968.998541,181,0.3406580984592438
1715185969.884953,182,0.31186890602111816
1715185971.054785,183,0.29545366764068604
1715185971.910932,184,0.31178203225135803
1715185972.661789,185,0.30834904313087463
1715185973.715181,186,0.32425183057785034
1715185974.9353821,187,0.30180349946022034
1715185976.018998,188,0.31210869550704956
1715185976.72116,189,0.31555283069610596
1715185977.901503,190,0.29049745202064514
1715185978.700205,191,0.30276480317115784
1715185979.7013068,192,0.2884318232536316
1715185980.9726322,193,0.30835554003715515
1715185981.681618,194,0.30520445108413696
1715185982.780821,195,0.3137372136116028
1715185983.6019452,196,0.3149857521057129
1715185984.681251,197,0.3200065791606903
1715185985.661532,198,0.3287825584411621
1715185986.718007,199,0.2931099236011505
1715185987.6815948,200,0.28835466504096985
1715185988.594513,201,0.29322850704193115
1715185989.668424,202,0.28799861669540405
1715185990.823253,203,0.28706037998199463
1715185991.8328671,204,0.3028356432914734
1715185992.780426,205,0.31043338775634766
1715185993.9314728,206,0.3013269603252411
1715185994.991752,207,0.29793912172317505
1715185995.706256,208,0.30875399708747864
1715185996.766001,209,0.29815056920051575
1715185997.477637,210,0.2954747974872589
1715185998.937048,211,0.2840934991836548
1715186000.305409,212,0.29333388805389404
1715186001.2136042,213,0.29856908321380615
1715186002.083123,214,0.3042130470275879
1715186003.2421381,215,0.2877499759197235
1715186004.044998,216,0.2944777309894562
1715186005.1864262,217,0.2801070809364319
1715186006.129519,218,0.3003689646720886
1715186007.204169,219,0.29720503091812134
1715186007.979365,220,0.27262184023857117
1715186008.983268,221,0.30084970593452454
1715186010.098243,222,0.29567667841911316
1715186010.8804421,223,0.29515084624290466
1715186011.886264,224,0.27795514464378357
1715186012.7463858,225,0.28546079993247986
1715186013.6700218,226,0.30478349328041077
1715186014.444791,227,0.2862367033958435
1715186015.765671,228,0.28109607100486755
1715186016.8318698,229,0.2811121344566345
1715186017.694205,230,0.2755352556705475
1715186018.526526,231,0.28638342022895813
1715186019.528696,232,0.27878138422966003
1715186020.21575,233,0.2896036207675934
1715186021.688257,234,0.2816258668899536
1715186022.708991,235,0.2965713441371918
1715186023.6544828,236,0.2798977494239807
1715186024.905666,237,0.2639577388763428
1715186025.523415,238,0.2780374586582184
1715186026.608623,239,0.29644954204559326
1715186027.476016,240,0.2899981737136841
1715186028.702177,241,0.28187718987464905
1715186029.493449,242,0.28280559182167053
1715186030.6543958,243,0.27905359864234924
1715186032.2376761,244,0.2690998315811157
1715186033.470964,245,0.27450886368751526
1715186034.517094,246,0.28723517060279846
1715186035.615277,247,0.28247973322868347
1715186036.559875,248,0.27721157670021057
1715186037.252265,249,0.2882240414619446
1715186038.486677,250,0.27341020107269287
1715186039.420257,251,0.2845902144908905
1715186040.1953301,252,0.3030566871166229
1715186041.3144882,253,0.28580158948898315
1715186042.246748,254,0.28519055247306824
1715186043.186093,255,0.2911149561405182
1715186044.0585752,256,0.2705335319042206
1715186044.96705,257,0.2658105492591858
1715186045.667611,258,0.27630969882011414
1715186046.910922,259,0.27667680382728577
1715186048.072277,260,0.26947179436683655
1715186049.0832481,261,0.2763538360595703
1715186050.292108,262,0.2803068161010742
1715186051.427846,263,0.28162896633148193
1715186052.4671092,264,0.2786274254322052
1715186053.2658749,265,0.2731694281101227
1715186054.319272,266,0.29157963395118713
1715186055.277481,267,0.2709813117980957
1715186056.169953,268,0.2920934855937958
1715186057.430779,269,0.2641874849796295
1715186058.420823,270,0.2791919410228729
1715186059.716529,271,0.2738897204399109
1715186060.88315,272,0.2625778913497925
1715186061.836503,273,0.2951537072658539
1715186062.7128608,274,0.2680438756942749
1715186063.481652,275,0.2833072543144226
1715186064.634176,276,0.27230173349380493
1715186065.8900008,277,0.2637557089328766
1715186066.664809,278,0.26810675859451294
1715186067.4653592,279,0.27122262120246887
1715186068.580837,280,0.2718297243118286
1715186069.4018931,281,0.2814866006374359
1715186070.105998,282,0.27321770787239075
1715186071.302887,283,0.25150421261787415
1715186072.1326048,284,0.2645235061645508
1715186073.349752,285,0.2671976387500763
1715186074.2278981,286,0.2786696255207062
1715186075.2555861,287,0.27044475078582764
1715186076.1092942,288,0.26814112067222595
1715186077.022958,289,0.2781737744808197
1715186078.14359,290,0.26956644654273987
1715186079.167577,291,0.2682771384716034
1715186080.2708411,292,0.27100661396980286
1715186081.60399,293,0.24821245670318604
1715186082.5532959,294,0.2684512138366699
1715186083.654264,295,0.2645515501499176
1715186084.507526,296,0.2576920986175537
1715186085.65075,297,0.2748148441314697
1715186086.4477131,298,0.27814117074012756
1715186087.589708,299,0.2678035497665405
1715186088.30119,300,0.25749269127845764
1715186089.14219,301,0.2669343054294586
