Wall time,Step,Value
1715675290.5289888,0,2.3022449016571045
1715675307.541258,2,2.264580011367798
1715675316.3628721,3,2.242621421813965
1715675325.373055,4,2.2204113006591797
1715675374.514248,9,2.0883212089538574
1715675384.526339,10,2.0579659938812256
1715675394.1086102,11,2.0123252868652344
1715675425.472811,14,1.8780494928359985
1715675436.347873,15,1.8362624645233154
1715675446.725982,16,1.7805025577545166
1715675468.774713,18,1.6646678447723389
1715675480.5943968,19,1.6117416620254517
1715675494.397867,20,1.5576517581939697
1715675517.39203,22,1.4249414205551147
1715675528.047982,23,1.3757364749908447
1715675563.386647,26,1.1720054149627686
1715675575.064738,27,1.1102174520492554
1715675586.911996,28,1.0900474786758423
1715675598.122103,29,1.0199116468429565
1715675609.996454,30,0.9605507850646973
1715675644.1870148,33,0.8380931615829468
1715675653.666378,34,0.7915024161338806
1715675676.5860322,36,0.7307406663894653
1715675689.547026,37,0.7021980285644531
1715675701.56796,38,0.686382532119751
1715675712.640686,39,0.6526535749435425
1715675726.6395671,40,0.6394423842430115
1715675806.483632,47,0.5411145687103271
1715675817.84726,48,0.513534426689148
1715675830.399301,49,0.5131036043167114
1715675841.955086,50,0.5164717435836792
1715675853.245255,51,0.5187073349952698
1715675864.769684,52,0.5018027424812317
1715675875.7492878,53,0.48256129026412964
1715675889.309618,54,0.5027694702148438
1715675900.160375,55,0.4753895699977875
1715675921.716479,57,0.4476988911628723
1715675957.057091,60,0.4584273397922516
1715675968.186783,61,0.45239853858947754
1715675980.148462,62,0.4649789333343506
1715675992.666443,63,0.4299364984035492
1715676017.266013,65,0.430962473154068
1715676028.4926422,66,0.41417235136032104
1715676041.626925,67,0.42611217498779297
1715676051.4322581,68,0.4137657582759857
1715676076.443393,70,0.4108048975467682
1715676088.304856,71,0.39748406410217285
1715676111.3119621,73,0.3877151310443878
1715676133.88908,75,0.4006428122520447
1715676160.6415381,77,0.39881443977355957
1715676174.874277,78,0.3826133906841278
1715676189.0171351,79,0.3821454346179962
1715676199.389653,80,0.38104048371315
1715676222.518534,82,0.37496957182884216
1715676234.236638,83,0.3659670948982239
1715676258.299135,85,0.3610842823982239
1715676272.415126,86,0.3682151436805725
1715676281.964503,87,0.3598616123199463
1715676306.2810261,89,0.35256338119506836
1715676316.7304409,90,0.3715584874153137
1715676378.995954,95,0.34453749656677246
1715676427.540898,99,0.3293617367744446
1715676439.996255,100,0.3369544744491577
1715676478.3557,103,0.3209483027458191
1715676489.086515,104,0.320404052734375
1715676511.930772,106,0.3246877193450928
1715676524.086488,107,0.3227219879627228
1715676536.025624,108,0.3251001238822937
1715676547.4003682,109,0.3249798119068146
1715676557.9716978,110,0.31622591614723206
1715676568.263445,111,0.3143393397331238
1715676580.8724558,112,0.3331838548183441
1715676601.940377,114,0.307854026556015
1715676613.245145,115,0.30782490968704224
1715676624.788671,116,0.30745354294776917
1715676689.0050938,121,0.29995301365852356
1715676777.8186119,125,0.2962370216846466
1715679110.099509,126,0.28736817836761475
1715679135.3266718,128,0.30659574270248413
1715679146.315328,129,0.29261910915374756
1715679159.8538072,130,0.2969292998313904
1715679170.796781,131,0.2981265187263489
1715679183.4119391,132,0.2904213070869446
1715679208.393858,134,0.28640952706336975
1715679232.871754,136,0.2793367803096771
1715679243.8559449,137,0.26812759041786194
1715679256.240993,138,0.2901449501514435
1715679266.753143,139,0.2791769206523895
1715679314.494431,143,0.2833045423030853
1715679327.780683,144,0.2979743480682373
1715679342.0219798,145,0.27214139699935913
1715679354.339983,146,0.26167207956314087
1715679367.458299,147,0.2724681496620178
1715679401.585506,150,0.26563411951065063
1715679449.693578,154,0.27725750207901
1715679475.797281,156,0.25517550110816956
1715679491.511028,157,0.2745097279548645
1715679521.03884,159,0.27794596552848816
1715679535.201853,160,0.2539326548576355
1715679559.934029,162,0.2518274784088135
1715679571.1973388,163,0.25724083185195923
1715679582.0751061,164,0.26246580481529236
1715679611.991595,166,0.28947913646698
1715679635.901462,168,0.2617708146572113
1715679661.887435,170,0.257213294506073
1715679672.967948,171,0.24644038081169128
1715679684.93445,172,0.242564395070076
1715679706.6664052,174,0.24677196145057678
1715679719.2238111,175,0.2590431571006775
1715679730.484233,176,0.2558615803718567
1715679741.5974998,177,0.23868508636951447
1715679755.918915,178,0.2704446315765381
1715679782.605141,180,0.2335635870695114
1715679794.026634,181,0.23543846607208252
1715679806.450485,182,0.24874933063983917
1715679820.01337,183,0.23739691078662872
1715679831.4130628,184,0.23216047883033752
1715679842.133758,185,0.26237958669662476
1715679852.2064881,186,0.25988298654556274
1715679887.320689,189,0.2410777360200882
1715679899.142484,190,0.23046144843101501
1715679911.4005609,191,0.25490427017211914
1715679922.8784032,192,0.23180615901947021
1715679956.046402,195,0.24604332447052002
1715679989.406632,198,0.23622345924377441
1715680004.3127182,199,0.23702403903007507
1715680018.9207501,200,0.26413577795028687
1715680044.5010188,202,0.22263577580451965
1715680055.213894,203,0.2471589297056198
1715680067.8655171,204,0.22637426853179932
1715680081.3918898,205,0.22503066062927246
1715680105.941313,207,0.2327130138874054
1715680128.298261,209,0.24335813522338867
1715680151.7607958,211,0.23918893933296204
1715680172.800944,213,0.2217942178249359
1715680196.245874,215,0.21904797852039337
1715680209.7680829,216,0.21964022517204285
1715680235.393686,218,0.2427164763212204
1715680246.2574039,219,0.2005765438079834
1715680257.9995918,220,0.21621637046337128
1715680268.71958,221,0.22044357657432556
1715680283.295466,222,0.25232404470443726
1715680309.469259,224,0.21433036029338837
1715680322.336573,225,0.22943225502967834
1715680332.240279,226,0.23025432229042053
1715680365.881123,229,0.2156694382429123
1715680388.369919,231,0.2173652946949005
1715680401.861791,232,0.24008694291114807
1715680426.6486862,234,0.21412214636802673
1715680438.3075268,235,0.21711289882659912
1715680452.017924,236,0.23844501376152039
1715680465.1338072,237,0.22083887457847595
1715680476.87143,238,0.2226281464099884
1715680488.741965,239,0.2222214937210083
1715680514.7606132,241,0.22238501906394958
1715680526.4748712,242,0.2139424830675125
1715680551.741636,244,0.22125956416130066
1715680564.404333,245,0.22433467209339142
1715680575.109042,246,0.22383642196655273
1715680586.9433541,247,0.2219255268573761
1715680607.9101171,249,0.23007237911224365
1715680643.515454,252,0.21142534911632538
1715680654.6430562,253,0.21489374339580536
1715680666.374429,254,0.2074272334575653
1715680679.728682,255,0.20356598496437073
1715680704.297611,257,0.20392072200775146
1715680716.76985,258,0.21778318285942078
1715680729.223028,259,0.2132599800825119
1715680741.147779,260,0.20436057448387146
1715680764.9673128,262,0.2056289166212082
1715680777.7737112,263,0.21479955315589905
1715680838.1500869,268,0.1864548623561859
1715680861.908533,270,0.18632963299751282
1715680874.882244,271,0.20842759311199188
1715680909.48467,274,0.19393625855445862
1715680922.8321888,275,0.20701079070568085
1715680933.608963,276,0.2074757069349289
1715680959.645727,278,0.19678805768489838
1715680972.532233,279,0.19571499526500702
1715680984.880786,280,0.20833539962768555
1715680997.583585,281,0.19959615170955658
1715681008.463794,282,0.19823268055915833
1715681019.661404,283,0.19680960476398468
1715681033.1873689,284,0.18246564269065857
1715681045.151039,285,0.20018930733203888
1715681069.793914,287,0.20056438446044922
1715681081.440661,288,0.1966862678527832
1715681105.954947,290,0.21190562844276428
1715681118.637333,291,0.1962084025144577
1715681167.985836,295,0.2089700996875763
1715681179.095319,296,0.1885710060596466
1715681190.2239318,297,0.192635640501976
1715681201.234449,298,0.19584418833255768
1715681215.8183439,299,0.18197916448116302
1715681229.235641,300,0.1849478781223297
1715681278.188354,304,0.18769320845603943
1715681290.477229,305,0.1776932030916214
1715681304.724535,306,0.19463378190994263
1715681316.129062,307,0.18294161558151245
1715681328.0950541,308,0.19055433571338654
1715681339.649267,309,0.19610409438610077
1715681364.051544,311,0.19151514768600464
1715681375.8977668,312,0.18339554965496063
1715681388.230245,313,0.17590144276618958
1715681400.181163,314,0.19940444827079773
1715681413.902787,315,0.187289759516716
1715681427.680185,316,0.1791582852602005
1715681448.7388868,318,0.17524965107440948
1715681459.7159119,319,0.18031641840934753
1715681473.825155,320,0.17853224277496338
1715681484.6815732,321,0.18928693234920502
1715681497.033708,322,0.1820799857378006
1715681520.020571,324,0.1893441528081894
1715681559.537971,327,0.17332769930362701
