Wall time,Step,Value
1715664524.938197,0,2.30195951461792
1715664534.7541509,2,2.2665505409240723
1715664539.975335,3,2.241640567779541
1715664545.251888,4,2.220221996307373
1715664574.420351,9,2.090723752975464
1715664580.486876,10,2.060980796813965
1715664586.35639,11,2.02350115776062
1715664604.823482,14,1.9069048166275024
1715664611.779763,15,1.8793869018554688
1715664617.680297,16,1.8339719772338867
1715664632.763247,18,1.7217718362808228
1715664638.848599,19,1.6506950855255127
1715664645.9899101,20,1.5991003513336182
1715664659.957908,22,1.4676450490951538
1715664666.4784389,23,1.4004870653152466
1715664687.052733,26,1.2001670598983765
1715664694.781404,27,1.1451990604400635
1715664701.079977,28,1.0592501163482666
1715664707.341389,29,1.033729910850525
1715664714.3295739,30,0.9569259881973267
1715664738.2832608,33,0.84430330991745
1715664746.113759,34,0.7940719723701477
1715664759.504663,36,0.72319495677948
1715664765.120204,37,0.7222918272018433
1715664772.161443,38,0.6861138939857483
1715664779.065175,39,0.6854970455169678
1715664787.121213,40,0.6705251932144165
1715664836.01064,47,0.5394501090049744
1715664842.904941,48,0.534332275390625
1715664850.688895,49,0.5255385637283325
1715664857.749429,50,0.5277469754219055
1715664864.7731159,51,0.49722903966903687
1715664871.454402,52,0.4946320652961731
1715664878.656907,53,0.510549783706665
1715664885.06129,54,0.47933802008628845
1715664891.6180968,55,0.4765942692756653
1715664906.267864,57,0.4533141255378723
1715664927.720396,60,0.42711979150772095
1715664933.821101,61,0.44383111596107483
1715664942.9326458,62,0.43381357192993164
1715664949.704294,63,0.41795340180397034
1715664963.5744798,65,0.411358118057251
1715664970.1987321,66,0.41603946685791016
1715664976.555681,67,0.4202466607093811
1715664982.621668,68,0.4273797869682312
1715664995.6565042,70,0.4073638319969177
1715665002.358049,71,0.4035131335258484
1715665017.0775921,73,0.3826894760131836
1715665031.2636778,75,0.3807767629623413
1715665045.445525,77,0.38220158219337463
1715665051.363212,78,0.3642483651638031
1715665058.568439,79,0.37415045499801636
1715665066.638166,80,0.36584991216659546
1715665079.3136158,82,0.35793906450271606
1715665086.900162,83,0.3562559485435486
1715665102.1050408,85,0.3429463505744934
1715665110.379759,86,0.35115641355514526
1715665117.5540109,87,0.37050148844718933
1715665131.2922509,89,0.3569619655609131
1715665138.3156,90,0.35593700408935547
1715665172.935811,95,0.34579819440841675
1715665203.69649,99,0.30812036991119385
1715665211.0763142,100,0.32766851782798767
1715665231.708749,103,0.3090292811393738
1715665237.902046,104,0.32893839478492737
1715665253.438324,106,0.33941972255706787
1715665260.728182,107,0.32343822717666626
1715665267.776607,108,0.30979523062705994
1715665276.15418,109,0.3136645257472992
1715665282.984442,110,0.34484991431236267
1715665289.5979562,111,0.3041641116142273
1715665296.8506,112,0.32413211464881897
1715665311.428161,114,0.31847280263900757
1715665318.260952,115,0.3040063977241516
1715665325.726974,116,0.31581705808639526
1715665356.02467,120,0.3167775273323059
1715665362.975538,121,0.30307814478874207
1715665395.5165708,125,0.29390838742256165
1715665403.3905878,126,0.29491716623306274
1715665417.958814,128,0.2997681796550751
1715665426.196366,129,0.2905023694038391
1715665434.761405,130,0.31990134716033936
1715665442.252825,131,0.29209449887275696
1715665450.336297,132,0.292102187871933
1715665464.625637,134,0.29892468452453613
1715665480.7719371,136,0.30406635999679565
1715665487.5233338,137,0.2950623631477356
1715665495.419971,138,0.271841824054718
1715665502.457126,139,0.27975472807884216
1715665531.4734132,143,0.29021018743515015
1715665538.027354,144,0.3061802089214325
1715665546.284511,145,0.2752416729927063
1715665552.8392131,146,0.2781071960926056
1715665560.9280052,147,0.2749667465686798
1715665583.436137,150,0.2989557385444641
1715665610.18588,154,0.2523450553417206
1715665623.758968,156,0.2657197117805481
1715665630.089866,157,0.2767139971256256
1715665644.482155,159,0.2658991813659668
1715665654.372315,160,0.274208128452301
1715665669.8927832,162,0.2580242455005646
1715665676.983913,163,0.25330156087875366
1715665685.845082,164,0.26703429222106934
1715665700.7230852,166,0.25116753578186035
1715665714.011733,168,0.26128607988357544
1715665727.838901,170,0.2592605948448181
1715665734.679499,171,0.27247756719589233
1715665742.597769,172,0.2485441416501999
1715665755.8161752,174,0.2589331567287445
1715665762.265974,175,0.2572471797466278
1715665768.405527,176,0.2597016394138336
1715665774.727617,177,0.24809427559375763
1715665782.85856,178,0.2564607262611389
1715665797.081007,180,0.23529621958732605
1715665804.247985,181,0.2477862536907196
1715665811.371742,182,0.24280813336372375
1715665818.1458812,183,0.25833460688591003
1715665825.898145,184,0.24720144271850586
1715665834.18869,185,0.2521269619464874
1715665840.917141,186,0.25406065583229065
1715665862.2647412,189,0.22884459793567657
1715665869.151537,190,0.238729789853096
1715665875.801997,191,0.23562702536582947
1715665882.796421,192,0.24310770630836487
1715665902.260502,195,0.24771547317504883
1715665924.996403,198,0.2606274485588074
1715665931.115134,199,0.24555440247058868
1715665939.147873,200,0.22479930520057678
1715665953.038211,202,0.2539220452308655
1715665960.155349,203,0.24988894164562225
1715665966.11821,204,0.24723315238952637
1715665973.248395,205,0.25789034366607666
1715665987.573138,207,0.22715051472187042
1715665994.246917,208,0.24804532527923584
1715666000.975178,209,0.24860525131225586
1715666014.448374,211,0.21970415115356445
1715666029.1732092,213,0.2391061782836914
1715666044.2962701,215,0.22152157127857208
1715666050.751458,216,0.2397017925977707
1715666064.993857,218,0.23441097140312195
1715666071.195528,219,0.22452454268932343
1715666079.5580301,220,0.2246955931186676
1715666085.828831,221,0.22155854105949402
1715666092.138064,222,0.238133504986763
1715666107.75629,224,0.23124901950359344
1715666115.292917,225,0.23165397346019745
1715666123.067213,226,0.24045614898204803
1715666143.333465,229,0.21834500133991241
1715666155.620407,231,0.22735783457756042
1715666162.354146,232,0.22139804065227509
1715666176.125978,234,0.21727919578552246
1715666182.1250508,235,0.21921463310718536
1715666188.863864,236,0.22182199358940125
1715666195.6910179,237,0.20955109596252441
1715666203.4759538,238,0.22295653820037842
1715666210.2898712,239,0.23918163776397705
1715666225.966905,241,0.2254635989665985
1715666232.647091,242,0.2175569087266922
1715666246.726457,244,0.21142499148845673
1715666255.550996,245,0.22316960990428925
1715666262.137152,246,0.1965828686952591
1715666269.9701362,247,0.20964880287647247
1715666277.109406,248,0.20439226925373077
1715666284.991476,249,0.21373501420021057
1715666305.4833238,252,0.20135343074798584
1715666311.7800262,253,0.20572121441364288
1715666318.567107,254,0.20654645562171936
1715666325.0112152,255,0.23270025849342346
1715666338.575875,257,0.20868615806102753
1715666345.252257,258,0.21844324469566345
1715666352.211217,259,0.20263440907001495
1715666359.927228,260,0.2231738269329071
1715666373.620833,262,0.2020930051803589
1715666382.404219,263,0.20323589444160461
1715666415.900047,268,0.21691739559173584
1715666430.133549,270,0.20659296214580536
1715666436.7572181,271,0.20267120003700256
1715666456.4266062,274,0.20929738879203796
1715666463.190502,275,0.20421060919761658
1715666470.6778932,276,0.1856691539287567
1715666482.699143,278,0.20888681709766388
